student_id,roll_no,student_name,subject_id,subject_name,class_name,week_number,attendance_status,attendance_rate_this_week,cumulative_attendance_rate,assignment_submitted,assignment_score,assignment_submission_rate,quiz_score,cumulative_avg_score,score_trend,risk_label,risk_level
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,6,absent,0.0,0.667,1,74.9,1.0,0.0,71.86,-0.6,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,7,present,1.0,0.714,1,68.3,1.0,72.6,71.98,-2.3,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,8,present,1.0,0.75,1,70.0,1.0,62.2,70.59,-10.4,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,9,present,1.0,0.778,1,66.6,1.0,72.8,70.86,10.6,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,10,present,1.0,0.8,1,65.6,1.0,73.2,71.12,0.4,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,11,present,1.0,0.818,1,64.8,1.0,61.6,70.17,-11.6,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,12,present,1.0,0.833,0,0.0,0.917,58.8,69.14,-2.8,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,13,present,1.0,0.846,1,67.2,0.923,65.4,68.83,6.6,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,14,present,1.0,0.857,0,0.0,0.857,70.3,68.94,4.9,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,15,present,1.0,0.867,1,60.5,0.867,64.1,68.59,-6.2,0,Low
289,23CS289,Tarun Joshi,CS101,Data Structures & Algorithms,CSE-A,16,absent,0.0,0.812,1,67.4,0.875,56.3,67.77,-7.8,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,1,present,1.0,1.0,1,75.8,1.0,64.8,64.8,0.0,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,2,present,1.0,1.0,1,65.5,1.0,65.4,65.1,0.6,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,3,absent,0.0,0.667,1,63.2,1.0,61.2,63.8,-4.2,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,4,present,1.0,0.75,1,59.9,1.0,73.2,66.15,12.0,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,5,present,1.0,0.8,1,75.7,1.0,70.4,67.0,-2.8,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,6,absent,0.0,0.667,0,0.0,0.833,0.0,67.0,-3.4,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,7,absent,0.0,0.571,1,79.1,0.857,56.2,65.2,-10.8,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,8,present,1.0,0.625,1,68.2,0.875,60.2,64.49,4.0,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,9,present,1.0,0.667,1,61.3,0.889,71.8,65.4,11.6,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,10,present,1.0,0.7,1,64.2,0.9,70.4,65.96,-1.4,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,11,present,1.0,0.727,1,71.0,0.909,71.3,66.49,0.9,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,12,present,1.0,0.75,1,62.3,0.917,70.9,66.89,-0.4,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,13,present,1.0,0.769,1,77.4,0.923,60.6,66.37,-10.3,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,14,present,1.0,0.786,1,82.0,0.929,59.6,65.85,-1.0,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,15,present,1.0,0.8,1,61.5,0.933,76.7,66.62,17.1,0,Low
289,23CS289,Tarun Joshi,CS102,Database Management Systems,CSE-A,16,present,1.0,0.812,1,69.4,0.938,70.9,66.91,-5.8,0,Low
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,1,present,1.0,1.0,1,66.7,1.0,59.0,59.0,0.0,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,2,present,1.0,1.0,1,68.2,1.0,62.3,60.65,3.3,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,3,present,1.0,1.0,1,71.4,1.0,78.4,66.57,16.1,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,4,present,1.0,1.0,1,60.8,1.0,54.2,63.47,-24.2,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,5,present,1.0,1.0,1,81.2,1.0,77.3,66.24,23.1,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,6,absent,0.0,0.833,0,0.0,0.833,0.0,66.24,-11.06,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,7,present,1.0,0.857,1,76.4,0.857,68.3,66.58,2.06,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,8,present,1.0,0.875,0,0.0,0.75,59.3,65.54,-9.0,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,9,absent,0.0,0.778,1,83.5,0.778,56.9,64.46,-2.4,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,10,absent,0.0,0.7,1,64.9,0.8,70.9,65.18,14.0,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,11,present,1.0,0.727,1,63.7,0.818,66.3,65.29,-4.6,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,12,absent,0.0,0.667,1,60.6,0.833,71.8,65.88,5.5,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,13,present,1.0,0.692,1,66.6,0.846,65.5,65.85,-6.3,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,14,present,1.0,0.714,0,0.0,0.786,69.2,66.11,3.7,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,15,present,1.0,0.733,1,77.8,0.8,65.8,66.09,-3.4,1,Medium
289,23CS289,Tarun Joshi,MA101,Applied Mathematics & Statistics,CSE-A,16,present,1.0,0.75,1,63.4,0.812,76.5,66.78,10.7,1,Medium
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,1,present,1.0,1.0,1,79.1,1.0,84.8,84.8,0.0,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,2,present,1.0,1.0,1,89.9,1.0,81.2,83.0,-3.6,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,3,present,1.0,1.0,0,0.0,0.667,81.4,82.47,0.2,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,4,present,1.0,1.0,1,88.1,0.75,86.4,83.45,5.0,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,5,present,1.0,1.0,1,82.7,0.8,78.7,82.5,-7.7,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,6,present,1.0,1.0,1,81.1,0.833,91.3,83.97,12.6,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,7,present,1.0,1.0,1,82.0,0.857,100.0,86.26,8.7,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,8,present,1.0,1.0,1,80.4,0.875,89.7,86.69,-10.3,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,9,present,1.0,1.0,1,89.0,0.889,87.8,86.81,-1.9,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,10,present,1.0,1.0,1,76.6,0.9,92.8,87.41,5.0,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,11,present,1.0,1.0,1,84.7,0.909,95.4,88.14,2.6,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,12,present,1.0,1.0,1,83.1,0.917,82.6,87.67,-12.8,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,13,present,1.0,1.0,1,87.6,0.923,84.6,87.44,2.0,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,14,absent,0.0,0.929,1,77.0,0.929,0.0,87.44,-7.6,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,15,present,1.0,0.933,1,82.0,0.933,78.9,86.83,1.9,0,Low
290,23CS290,Riya Bose,CS103,Artificial Intelligence & ML,CSE-B,16,present,1.0,0.938,1,82.8,0.938,76.9,86.17,-2.0,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,1,present,1.0,1.0,1,86.6,1.0,78.8,78.8,0.0,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,2,present,1.0,1.0,1,72.8,1.0,90.8,84.8,12.0,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,3,present,1.0,1.0,1,87.6,1.0,83.3,84.3,-7.5,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,4,absent,0.0,0.75,1,78.0,1.0,0.0,84.3,-5.3,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,5,present,1.0,0.8,1,94.0,1.0,79.0,82.97,1.0,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,6,present,1.0,0.833,1,91.0,1.0,77.3,81.84,-1.7,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,7,present,1.0,0.857,1,92.4,1.0,94.1,83.88,16.8,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,8,present,1.0,0.875,0,0.0,0.875,78.4,83.1,-15.7,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,9,present,1.0,0.889,1,81.3,0.889,88.0,83.71,9.6,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,10,present,1.0,0.9,1,86.5,0.9,77.8,83.06,-10.2,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,11,present,1.0,0.909,1,79.3,0.909,76.6,82.41,-1.2,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,12,present,1.0,0.917,1,88.4,0.917,74.8,81.72,-1.8,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,13,absent,0.0,0.846,1,91.0,0.923,80.9,81.65,6.1,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,14,present,1.0,0.857,1,98.2,0.929,94.6,82.65,13.7,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,15,present,1.0,0.867,1,76.9,0.933,93.7,83.44,-0.9,0,Low
290,23CS290,Riya Bose,EC101,Digital Logic & Microprocessors,CSE-B,16,present,1.0,0.875,1,78.1,0.938,88.3,83.76,-5.4,0,Low
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,1,present,1.0,1.0,1,74.1,1.0,66.0,66.0,0.0,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,2,present,1.0,1.0,1,71.5,1.0,76.2,71.1,10.2,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,3,present,1.0,1.0,1,77.0,1.0,66.5,69.57,-9.7,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,4,absent,0.0,0.75,1,71.0,1.0,0.0,69.57,4.5,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,5,present,1.0,0.8,0,0.0,0.8,64.3,68.25,-6.7,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,6,absent,0.0,0.667,1,42.0,0.833,42.9,63.18,-21.4,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,7,absent,0.0,0.571,0,0.0,0.714,0.0,63.18,20.28,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,8,absent,0.0,0.5,1,38.6,0.75,0.0,63.18,-24.58,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,9,absent,0.0,0.444,1,31.8,0.778,46.6,60.42,8.0,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,10,present,1.0,0.5,0,0.0,0.7,40.4,57.56,-6.2,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,11,absent,0.0,0.455,1,44.2,0.727,50.1,56.62,9.7,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,12,present,1.0,0.5,1,69.4,0.75,84.0,59.67,33.9,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,13,present,1.0,0.538,1,63.5,0.769,66.5,60.35,-17.5,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,14,absent,0.0,0.5,1,75.6,0.786,79.6,62.1,13.1,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,15,present,1.0,0.533,0,0.0,0.733,84.3,63.95,4.7,1,Medium
291,23CS291,Sneha Joshi,CS101,Data Structures & Algorithms,CSE-A,16,present,1.0,0.562,1,64.1,0.75,68.5,64.3,-15.8,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,1,absent,0.0,0.0,1,83.8,1.0,0.0,0.0,0.0,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,2,present,1.0,0.5,1,78.1,1.0,76.4,76.4,-7.4,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,3,absent,0.0,0.333,1,82.7,1.0,71.6,74.0,-4.8,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,4,present,1.0,0.5,1,65.3,1.0,79.9,75.97,8.3,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,5,present,1.0,0.6,1,74.9,1.0,72.7,75.15,-7.2,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,6,absent,0.0,0.5,0,0.0,0.833,41.5,68.42,-31.2,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,7,present,1.0,0.571,0,0.0,0.714,38.0,63.35,-3.5,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,8,present,1.0,0.625,0,0.0,0.625,36.3,59.49,-1.7,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,9,present,1.0,0.667,1,32.1,0.667,60.5,59.61,24.2,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,10,absent,0.0,0.6,1,44.5,0.7,37.4,57.14,-23.1,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,11,present,1.0,0.636,1,41.9,0.727,49.8,56.41,12.4,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,12,present,1.0,0.667,0,0.0,0.667,72.3,57.85,22.5,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,13,absent,0.0,0.615,1,76.2,0.692,71.4,58.98,-0.9,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,14,present,1.0,0.643,1,78.0,0.714,78.7,60.5,7.3,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,15,absent,0.0,0.6,1,73.7,0.733,75.8,61.59,-2.9,1,Medium
291,23CS291,Sneha Joshi,CS102,Database Management Systems,CSE-A,16,present,1.0,0.625,1,81.7,0.75,74.1,62.43,-1.7,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,1,present,1.0,1.0,1,65.3,1.0,63.8,63.8,0.0,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,2,present,1.0,1.0,0,0.0,0.5,73.0,68.4,9.2,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,3,present,1.0,1.0,1,69.9,0.667,76.0,70.93,3.0,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,4,present,1.0,1.0,1,67.9,0.75,82.1,73.72,6.1,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,5,present,1.0,1.0,1,73.5,0.8,84.4,75.86,2.3,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,6,absent,0.0,0.833,1,46.3,0.833,54.1,72.23,-30.3,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,7,absent,0.0,0.714,0,0.0,0.714,0.0,72.23,18.13,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,8,absent,0.0,0.625,0,0.0,0.625,0.0,72.23,0.0,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,9,present,1.0,0.667,0,0.0,0.556,43.3,68.1,-28.93,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,10,present,1.0,0.7,0,0.0,0.5,43.6,65.04,0.3,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,11,present,1.0,0.727,1,39.8,0.545,59.7,64.44,16.1,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,12,absent,0.0,0.667,1,69.6,0.583,0.0,64.44,9.9,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,13,present,1.0,0.692,1,70.8,0.615,80.8,66.08,11.2,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,14,present,1.0,0.714,1,71.1,0.643,67.6,66.22,-13.2,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,15,present,1.0,0.733,1,68.3,0.667,80.2,67.38,12.6,1,Medium
291,23CS291,Sneha Joshi,MA101,Applied Mathematics & Statistics,CSE-A,16,absent,0.0,0.688,1,71.9,0.688,75.9,68.04,-4.3,1,Medium
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,1,present,1.0,1.0,0,0.0,0.0,54.6,54.6,0.0,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,2,absent,0.0,0.5,0,0.0,0.0,0.0,54.6,0.0,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,3,absent,0.0,0.333,0,0.0,0.0,0.0,54.6,0.0,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,4,absent,0.0,0.25,1,50.2,0.25,35.2,44.9,-19.4,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,5,present,1.0,0.4,1,31.9,0.4,51.3,47.03,16.1,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,6,present,1.0,0.5,0,0.0,0.333,41.5,45.65,-9.8,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,7,absent,0.0,0.429,0,0.0,0.286,33.5,43.22,-8.0,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,8,present,1.0,0.5,0,0.0,0.25,40.0,42.68,6.5,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,9,absent,0.0,0.444,0,0.0,0.222,0.0,42.68,2.68,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,10,absent,0.0,0.4,1,27.3,0.3,24.1,40.03,-18.58,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,11,absent,0.0,0.364,0,0.0,0.273,0.0,40.03,15.93,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,12,absent,0.0,0.333,0,0.0,0.25,0.0,40.03,0.0,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,13,absent,0.0,0.308,0,0.0,0.231,30.7,38.86,-9.33,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,14,absent,0.0,0.286,0,0.0,0.214,0.0,38.86,8.16,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,15,absent,0.0,0.267,0,0.0,0.2,0.0,38.86,0.0,2,High
292,23CS292,Priya Deshmukh,CS103,Artificial Intelligence & ML,CSE-B,16,absent,0.0,0.25,0,0.0,0.188,40.2,39.01,1.34,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,1,present,1.0,1.0,1,53.0,1.0,49.8,49.8,0.0,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,2,absent,0.0,0.5,1,63.8,1.0,42.5,46.15,-7.3,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,3,absent,0.0,0.333,1,55.2,1.0,0.0,46.15,12.7,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,4,present,1.0,0.5,0,0.0,0.75,49.8,47.37,-5.4,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,5,absent,0.0,0.4,0,0.0,0.6,45.5,46.9,-4.3,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,6,present,1.0,0.5,0,0.0,0.5,34.4,44.4,-11.1,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,7,absent,0.0,0.429,0,0.0,0.429,32.4,42.4,-2.0,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,8,absent,0.0,0.375,0,0.0,0.375,31.2,40.8,-1.2,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,9,absent,0.0,0.333,1,28.3,0.444,38.0,40.45,6.8,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,10,absent,0.0,0.3,0,0.0,0.4,28.9,39.17,-9.1,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,11,present,1.0,0.364,1,17.7,0.455,37.5,39.0,8.6,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,12,present,1.0,0.417,0,0.0,0.417,22.3,37.48,-15.2,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,13,present,1.0,0.462,0,0.0,0.385,15.0,35.61,-7.3,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,14,absent,0.0,0.429,1,32.0,0.429,23.9,34.71,8.9,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,15,present,1.0,0.467,0,0.0,0.4,20.3,33.68,-3.6,2,High
292,23CS292,Priya Deshmukh,EC101,Digital Logic & Microprocessors,CSE-B,16,present,1.0,0.5,1,29.7,0.438,17.9,32.63,-2.4,2,High
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,1,absent,0.0,0.0,1,65.3,1.0,0.0,0.0,0.0,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,2,present,1.0,0.5,1,82.2,1.0,72.5,72.5,7.2,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,3,present,1.0,0.667,1,80.4,1.0,82.7,77.6,10.2,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,4,present,1.0,0.75,1,68.9,1.0,75.1,76.77,-7.6,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,5,present,1.0,0.8,1,79.2,1.0,77.0,76.82,1.9,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,6,absent,0.0,0.667,0,0.0,0.833,43.0,70.06,-34.0,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,7,present,1.0,0.714,0,0.0,0.714,53.0,67.22,10.0,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,8,absent,0.0,0.625,1,54.2,0.75,33.8,62.44,-19.2,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,9,absent,0.0,0.556,1,55.9,0.778,0.0,62.44,22.1,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,10,present,1.0,0.6,0,0.0,0.7,58.3,61.92,2.4,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,11,present,1.0,0.636,1,41.4,0.727,41.6,59.67,-16.7,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,12,absent,0.0,0.583,1,67.9,0.75,66.5,60.35,24.9,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,13,present,1.0,0.615,1,84.7,0.769,75.4,61.72,8.9,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,14,absent,0.0,0.571,1,79.0,0.786,0.0,61.72,3.6,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,15,present,1.0,0.6,1,77.3,0.8,81.2,63.34,2.2,1,Medium
293,23CS293,Varun Joshi,CS101,Data Structures & Algorithms,CSE-A,16,present,1.0,0.625,1,76.0,0.812,62.3,63.26,-18.9,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,1,present,1.0,1.0,1,69.3,1.0,58.3,58.3,0.0,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,2,present,1.0,1.0,1,63.9,1.0,69.4,63.85,11.1,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,3,present,1.0,1.0,1,72.4,1.0,80.0,69.23,10.6,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,4,present,1.0,1.0,1,76.4,1.0,82.2,72.47,2.2,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,5,present,1.0,1.0,1,65.9,1.0,81.9,74.36,-0.3,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,6,absent,0.0,0.833,0,0.0,0.833,0.0,74.36,-7.54,1,Medium
293,23CS293,Varun Joshi,CS102,Database Management Systems,CSE-A,7,absent,0.0,0.714,1,46.8,0.857,47.4,69.87,-26.96,1,Medium
